,tweet,user,location,label,split
1510,rt @ndtv: delhi's 'khan chacha' restaurant owner arrested in #oxygen scam case https://t.co/dre2f9gpdy https://t.co/snuc0n9koc,malhotrasir,DELHI,1,-1.065180528406934
1512,"rt @radiochinarfm: he mentioned about the 250 bed hospital established at rangreth &amp; other initiatives like provision of icu beds, #oxygen…",Sukhdee00597932,,0,-1.1311406030604825
1513,rt @ndtv: delhi's 'khan chacha' restaurant owner arrested in #oxygen scam case https://t.co/dre2f9gpdy https://t.co/snuc0n9koc,RanaKushalSingh,India,1,-1.2472082263294613
1515,"rt @ashok1987: #coimbatore #covid #cbe #o2 #oxygen #covidcare 
we are providing oxygen concentrator to needy patients  only in coimbatore..…",Bhupsi10,Mumbai,1,-0.12704378994108909
1516,rt @ndtv: delhi's 'khan chacha' restaurant owner arrested in #oxygen scam case https://t.co/dre2f9gpdy https://t.co/snuc0n9koc,DSehjal,"Seattle, WA",1,0.48881203457517314
1517,"rt @3rdcultureme: seeking an ambulance urgently in #ktm 

pls dm me directly #oxygen level significantly dropping",nishchal123,,0,-1.2893246263202582
1518,rt @ndtv: delhi's 'khan chacha' restaurant owner arrested in #oxygen scam case https://t.co/dre2f9gpdy https://t.co/snuc0n9koc,sulovchoudhury,"West Bengal, India",1,0.21482412965985775
1519,rt @ndtv: delhi's 'khan chacha' restaurant owner arrested in #oxygen scam case https://t.co/dre2f9gpdy https://t.co/snuc0n9koc,Pradeep82976192,"Lucknow, India",1,1.2123722622040016
1520,rt @diprjk: government well equipped to tackle any emergency situation arising due to #covid19. 2nd line always in place in case of any eme…,NaryanS77237596,"Jammu, Jammu And Kashmir, Indi",1,-0.5014794437653723
1521,rt @ndtv: delhi's 'khan chacha' restaurant owner arrested in #oxygen scam case https://t.co/dre2f9gpdy https://t.co/snuc0n9koc,Jeeveshu,India,1,-1.5516751581529378
1522,"rt @incakash: honorable chief minister yogi adityanath only one question to you, 

when there is no lack of #oxygen, why are these ventilat…",imChikku_,India,0,0.9539528946260014
1523,"rt @yashna_chawla: from tomorrow 100 beds with #oxygen support covid health center at meenakshi college of engineering, kk nagar west, viru…",himanshu0070070,,0,0.7492060863625851
1524,rt @ndtv: delhi's 'khan chacha' restaurant owner arrested in #oxygen scam case https://t.co/dre2f9gpdy https://t.co/snuc0n9koc,jatinde55345952,"Patiala, India",1,0.22467893797763047
1525,delhi's 'khan chacha' restaurant owner arrested in #oxygen scam case https://t.co/dre2f9gpdy https://t.co/snuc0n9koc,ndtv,India,1,0.48311497672083625
1526,"rt @3rdcultureme: seeking an ambulance urgently in #ktm 

pls dm me directly #oxygen level significantly dropping",aryal_sumit,Nepal,0,-1.9960141218047232
1527,"rt @anuragak32: #pune #oxygen #concentrator
#covidrelief

*oxygen concentrators available*
(5l &amp; 10 l)
location:- pune
contact no:- 9765557…",Coronahelprt,India,0,-0.2740010908812087
1528,rt @harsimratbadal_: have written to pb medical education minister urging him to upscale level-iii facilities in bathinda #aiims by providi…,Sehlu13,,0,-0.20380925678666809
1529,"rt @the_abinesh: from tomorrow 100 beds with #oxygen support covid health center at meenakshi college of engineering, kk nagar west, viruga…",MyConscience16,,0,-0.7015634382561324
1530,"rt @incakash: honorable chief minister yogi adityanath only one question to you, 

when there is no lack of #oxygen, why are these ventilat…",AatmoKranti,,0,0.41363065799551785
1531,"rt @mirrornow: #breaking | khan chacha owner arrested

delhi-based businessman #navneetkalra, accused of selling #oxygen concentrators at m…",AlokReporter,New Delhi,1,-0.6521690243112935
1532,"rt @nagalandpage: as #covid19 cases continue to set new records, hospitals in #dimapur have run out of #oxygen and #icubeds resulting in ma…",GuineeTags,"Paris, France",0,-1.5249854575022075
1533,"as #covid19 cases continue to set new records, hospitals in #dimapur have run out of #oxygen and #icubeds resulting… https://t.co/mw48v7f7ab",NagalandPage,"Nagaland, India",0,0.1375733939994879
1534,"rt @mohfw_india: #unite2fightcorona

global relief aid:

as per latest data,

➡️6738 #oxygen concentrators; 3856 oxygen cylinders; 16 oxyge…",VaibhavKaushikI,"New Delhi, India",0,-0.5513975732033752
1535,"rt @jsplcorporate: 3 tankers carrying 49mt of 𝐋𝐢𝐪𝐮𝐢𝐝 𝐌𝐞𝐝𝐢𝐜𝐚𝐥 𝐎𝐱𝐲𝐠𝐞𝐧 dispatched to vijayawada, andhra pradesh from our #oxygen plant at jspl…",KamalAgrawal125,Raigarh,0,-1.1812838349934172
1536,"*#oxygen concentrator available*
[5l]

location:- #pune
name:-azam
contact no:- 9422026196
reqd:- patient and pick… https://t.co/zhs6jp58ts",DeekshaJ2,,0,0.7176521941905883
1537,"rt @bikuengr: #covidemergencyindia 
#covidemergency 

#vishakapatnam #vizag

#plasma , #ambulance and #oxygen services are being provided w…",ashwitha89,,0,0.5154278728959018
1538,"rt @teamsosindia: #vijayawada #oxygen

#verified @ 16-may 10:44 pm ✅

oxygen cylinders available
contact : 9676995777

#covid19indiahelp ht…",addictedhimansh,"rajasthan ,jaipur",0,0.32510783077289296
1539,"rt @chnvolunteer: #verified &amp; #updated list of helplines offering #covid assistance.
#covidindia #covidhelp #covidaid #chennaivolunteers #c…",TweetByIndia,"Mumbai, India",0,-1.9186885792699688
1540,"rt @yashna_chawla: from tomorrow 100 beds with #oxygen support covid health center at meenakshi college of engineering, kk nagar west, viru…",RajNgc,"Mumbai, India",0,0.7261802740551669
1541,rt @harsimratbadal_: have written to pb medical education minister urging him to upscale level-iii facilities in bathinda #aiims by providi…,Anuradh47142815,,0,1.3454487605746317
1543,"rt @belagaviforum: belagavi district to get 25 tonnes of oxygen from centre https://t.co/drzzvat7ot
#belagavi #belagaum #oxygen",belagavi_news,"Belgaum, India",0,-0.39812553447502347
1544,"rt @hkgorg: #hkgverified leads for 17th may @ 

https://t.co/jbegtym6sv

#ambulance #homeicu #hometesting #covidmedication #oxygen #plasma…",plasmabot2,,0,-0.3241742102980365
1545,"rt @payal_parashar: @io6psos7jko2c22 i am not sure about price. please try to contact them for below services in #ajmer 

#ambulance #oxyge…",plasmabot2,,0,2.1953230296628643
1546,"rt @hkgorg: #hkgverified leads for 17th may @

https://t.co/jbegtym6sv

#ambulance #homeicu #hometesting #covidmedication #oxygen #plasma #…",plasmabot2,,0,-0.21693268214736805
1547,"rt @hkgorg: #hkgverified leads for 17th may @ 

https://t.co/jbegtym6sv

#ambulance #homeicu #hometesting #covidmedication #oxygen #plasma…",plasmabot2,,0,0.49284594736915044
1548,"rt @hkgorg: #hkgverified leads for 17th may @

https://t.co/jbegtym6sv

#ambulance #homeicu #hometesting #covidmedication #oxygen #plasma #…",plasmabot2,,0,-0.6503116696627177
1549,"rt @hkgorg: #hkgverified leads for 17th may @ 

https://t.co/jbegtym6sv

#ambulance #homeicu #hometesting #covidmedication #oxygen #plasma…",plasmabot2,,0,-0.36548452449366614
1550,"rt @hkgorg: #hkgverified leads for 17th may @ 

https://t.co/jbegtym6sv

#ambulance #homeicu #hometesting #covidmedication #oxygen #plasma…",DunzoIt,"Bengaluru, India",0,0.21545019389431627
1551,"rt @agf_ofl: #oxygen high rich foods 
eat healthier be healthy
#stayhome
#aari #emip 
@aariarujunan https://t.co/zv19nx1pa2",Bavamathavan1,,0,0.05394587874890449
1552,"rt @ndtv: #dilsesewa | ""my contribution is a drop in the ocean of work being done by delhi sikh gurudwara management committee and mr sirsa…",akashde01639378,,1,-0.9759584719668902
1553,"rt @belagaviforum: belagavi district to get 25 tonnes of oxygen from centre https://t.co/drzzvat7ot
#belagavi #belagaum #oxygen",AshwinPatil1108,"467 Sheri Galli Belgaum
",0,-0.265823091983525
1554,"rt @ashok1987: #coimbatore #covid #cbe #o2 #oxygen #covidcare 
we are providing oxygen concentrator to needy patients  only in coimbatore..…",CoviFind,,1,-0.47353665637310804
1557,"rt @agf_ofl: #oxygen high rich foods 
eat healthier be healthy
#stayhome
#aari #emip 
@aariarujunan https://t.co/zv19nx1pa2",AariArmy1,,0,0.6271876091195835
1558,"#pune #oxygen #concentrator
#covidrelief

*oxygen concentrator available*
[5l]

location:- pune
name:-azam
contact… https://t.co/zqnzyxoysh",anuragak32,jaipur,0,-1.8788233206868614
1559,"rt @chnvolunteer: #verified &amp; #updated list of helplines offering #covid assistance.
#covidindia #covidhelp #covidaid #chennaivolunteers #c…",Nigarhussain,Chennai,0,0.8306830646294647
1561,"rt @belagavi_infra: belagavi district to get 25 tonnes of oxygen from centre

#belagavi | #oxygen | #belgaum | #covid19  https://t.co/ww3ro…",BelagaviForum,,0,0.006493390376649843
1563,"rt @3rdcultureme: seeking an ambulance urgently in #ktm 

pls dm me directly #oxygen level significantly dropping",KC_Prasanna,,0,0.1682311886984144
1565,"rt @bikuengr: #covidemergencyindia 
#covidemergency 

#vishakapatnam #vizag

#plasma , #ambulance and #oxygen services are being provided w…",its_rk4u,,0,-0.4441754023667759
1566,"rt @radionews_jammu: div com #jammu, dr raghav langer visited #smgs hospital to inspect the progress on 3000 lpm #oxygen generation plant.…",BotJammu,,0,-0.3519695588242544
1567,"rt @payal_parashar: @io6psos7jko2c22 i am not sure about price. please try to contact them for below services in #ajmer 

#ambulance #oxyge…",Thatsme97478872,,0,-1.3284229661804972
1569,"rt @terraingreens: a peepal #tree gives 24 hrs. #oxygen, banyan 20 hrs., and #neem 18 hrs. 😮 this #monsoon, let's pledge to plant at least…",abhykur29,"New Delhi, India",0,-1.2590903570123468
1571,"rt @mirrornow: #breaking | khan chacha owner arrested

delhi-based businessman #navneetkalra, accused of selling #oxygen concentrators at m…",vgneswar,,1,0.05858640889172755
1572,"rt @the_abinesh: from tomorrow 100 beds with #oxygen support covid health center at meenakshi college of engineering, kk nagar west, viruga…",Rkarthi81,"Chennai, India",0,-1.729293944044972
1574,"rt @covidhelpchd: @bot_assist #verified &amp; #updated list of helplines offering #covid assistance.
#covidindia #covidhelp #covidaid #chennaiv…",TheWingsOfIndia,🇮🇳,0,0.4697385563718293
1578,"rt @3rdcultureme: seeking an ambulance urgently in #ktm 

pls dm me directly #oxygen level significantly dropping",neorohit,"Kathmandu, Nepal",0,-0.11442061324992306
1579,"#coimbatore #covid #cbe #o2 #oxygen #covidcare 
we are providing oxygen concentrator to needy patients  only in coi… https://t.co/ka8dosglnf",ashok1987,,1,-1.9800537789801886
1580,"*verified lead*
delhi
oxygen cylinder available
50l &amp; 7l
pickup from dwarka sec. 5 
contact - 8377826447 whatsapp o… https://t.co/w9snrgfsdn",CovidHelpCHD,,0,-1.4852522857222497
1582,"rt @agf_ofl: #oxygen high rich foods 
eat healthier be healthy
#stayhome
#aari #emip 
@aariarujunan https://t.co/zv19nx1pa2",ltsMeKiIIerXD,,0,3.2585754076107882
1583,"@bot_assist #verified &amp; #updated list of helplines offering #covid assistance.
#covidindia #covidhelp #covidaid… https://t.co/veyiiezidv",CovidHelpCHD,,0,-1.5186969710731306
1584,"rt @3rdcultureme: seeking an ambulance urgently in #ktm 

pls dm me directly #oxygen level significantly dropping",ultimatelyatom,Nepal,0,-0.08397663403590838
1585,"rt @hkgorg: #hkgverified leads for 17th may @ 

https://t.co/jbegtym6sv

#ambulance #homeicu #hometesting #covidmedication #oxygen #plasma…",blrtrafficwatch,,0,-1.2056598944836503
1588,"rt @agf_ofl: #oxygen high rich foods 
eat healthier be healthy
#stayhome
#aari #emip 
@aariarujunan https://t.co/zv19nx1pa2",Aari_Trends,,0,0.36774196706106715
1589,"rt @3rdcultureme: seeking an ambulance urgently in #ktm 

pls dm me directly #oxygen level significantly dropping",DeepakAdk,Nepal,0,1.4989971539220337
1590,"rt @3rdcultureme: seeking an ambulance urgently in #ktm 

pls dm me directly #oxygen level significantly dropping",summerdhwoj,,0,-1.2449419854566242
1591,"rt @3rdcultureme: seeking an ambulance urgently in #ktm 

pls dm me directly #oxygen level significantly dropping",Ccr_NEPALI,Nepal,0,0.4454446591946888
1592,"rt @hkgorg: #hkgverified leads for 17th may @ 

https://t.co/jbegtym6sv

#ambulance #homeicu #hometesting #covidmedication #oxygen #plasma…",Kevapat,"Bengaluru, India",0,-1.3505291217230082
1594,"rt @professoroffice: need #oxygen #cylinder in #jaipur 
for friend's mother 
age:54
#covid + in home isolation
spo2 - 83-85
address- jhotwa…",IRFANNKPCC,"Karnataka, India",1,0.5097764163777686
1595,"#hkgverified leads for 17th may @ 

https://t.co/jbegtym6sv

#ambulance #homeicu #hometesting #covidmedication… https://t.co/ycph0ee4f2",hkgorg,,0,-1.3073083685524958
1597,"rt @3rdcultureme: seeking an ambulance urgently in #ktm 

pls dm me directly #oxygen level significantly dropping",_mariyaa13,,0,0.8866992897822048
1598,"#hkgverified leads for 17th may @

https://t.co/jbegtym6sv

#ambulance #homeicu #hometesting #covidmedication… https://t.co/mg92fafy5q",hkgorg,,0,1.7348763272281904
1600,"#hkgverified leads for 17th may @

https://t.co/jbegtym6sv

#ambulance #homeicu #hometesting #covidmedication… https://t.co/gyhbkn8mdm",hkgorg,,0,0.5060049740408928
1601,"rt @incakash: honorable chief minister yogi adityanath only one question to you, 

when there is no lack of #oxygen, why are these ventilat…",AftabRahi123,"Kishanganj, India",0,1.1435747400373737
1602,"rt @srikantmatrubai: #healthiswealth 
to improve #oxygen levels use tulsi 
tulsi leaves contain high amounts of potassium, iron, chlorophyl…",kunche_rk,Visakhapatnam,0,0.572735425019823
1603,"rt @pune_go_green: ✔️reetha and chinch saplings moved to big bags.
✔️good learning for understanding life cycle of reetha seeds
#trees
#pla…",suryabrana,Pune,0,-1.099120550492754
1604,"rt @jsplcorporate: 3 tankers carrying 49mt of 𝐋𝐢𝐪𝐮𝐢𝐝 𝐌𝐞𝐝𝐢𝐜𝐚𝐥 𝐎𝐱𝐲𝐠𝐞𝐧 dispatched to vijayawada, andhra pradesh from our #oxygen plant at jspl…",chandrahassahu,,0,-0.19505360272505837
1605,"rt @radiochinar: he mentioned about the 250 bed hospital established at rangreth &amp; other initiatives like provisioning of icu beds, #oxygen…",JadhavShashik15,,0,0.6768899233457981
1608,"rt @3rdcultureme: seeking an ambulance urgently in #ktm 

pls dm me directly #oxygen level significantly dropping",bishalckafle,"Toronto, Canada",0,1.1072766758089112
1609,"rt @chnvolunteer: #verified &amp; #updated list of helplines offering #covid assistance.
#covidindia #covidhelp #covidaid #chennaivolunteers #c…",CoviFind,,0,0.2323389184247934
1610,"rt @ndtv: #dilsesewa | ""sikhs opened up hospitals to everyone and served with generosity"", says naresh gujral, rajya sabha mp, on #oxygen l…",MukeshK25605530,,0,0.28164168337600837
1611,"rt @stalinjacka: from tomorrow 100 beds with #oxygen support covid health center at meenakshi college of engineering, kk nagar west, viruga…",lifeofvino,Gasp Oxygen Republic,0,-0.8562829197318145
1612,"rt @jsplcorporate: 3 tankers carrying 49mt of 𝐋𝐢𝐪𝐮𝐢𝐝 𝐌𝐞𝐝𝐢𝐜𝐚𝐥 𝐎𝐱𝐲𝐠𝐞𝐧 dispatched to vijayawada, andhra pradesh from our #oxygen plant at jspl…",saumyaranjan6,BHUBANESWAR,0,0.05121093276785105
1613,"rt @incakash: honorable chief minister yogi adityanath only one question to you, 

when there is no lack of #oxygen, why are these ventilat…",BHARATMALI_,"Rajasthan, India",0,1.1226133444970066
1615,"rt @radiochinarfm: he mentioned about the 250 bed hospital established at rangreth &amp; other initiatives like provision of icu beds, #oxygen…",AjitKum09485305,,0,-1.3719236295608175
1616,"rt @radiochinar: he mentioned about the 250 bed hospital established at rangreth &amp; other initiatives like provisioning of icu beds, #oxygen…",gopigillshab11,,0,-0.42469019573319833
1617,rt @diprjk: government well equipped to tackle any emergency situation arising due to #covid19. 2nd line always in place in case of any eme…,Subhash87238202,,1,0.044930748694439325
1618,"rt @itsme_hardik: #pune #oxygen #concentrator

oxygen concentrator available
[5l]

location:- pune
name:-azam
contact no:- 9422026196
reqd:…",cutie_pie413,,0,-0.0829789695160459
1619,"rt @khushnumakashm1: he mentioned about the 250 bed hospital established at rangreth &amp; other initiatives like provisioning of icu beds, #ox…",Lakhan78178630,,0,-1.698813479699888
1622,"rt @bikuengr: #covidemergencyindia 
#covidemergency 

#vishakapatnam #vizag

#plasma , #ambulance and #oxygen services are being provided w…",Sammah0414,Toronto,0,0.2194920467596584
1623,"#breaking | khan chacha owner arrested

delhi-based businessman #navneetkalra, accused of selling #oxygen concentra… https://t.co/etzdhrf2cd",MirrorNow,India,1,3.01133245069364
1624,"rt @chnvolunteer: #verified &amp; #updated list of helplines offering #covid assistance.
#covidindia #covidhelp #covidaid #chennaivolunteers #c…",Covid19Help10,,0,0.9536513553287063
1625,"rt @chnvolunteer: #verified &amp; #updated list of helplines offering #covid assistance.
#covidindia #covidhelp #covidaid #chennaivolunteers #c…",royalavinash26,"Vijayawada, India",0,0.7844730441854563
1626,"rt @nehaldaya: #oxygen #concentrator available 
5 litre #indore

🔺price: ₹70,000 (mrp ₹75,000)🔺

shree mangalam medical store 
34 jaora com…",Covid19Help10,,0,2.557311322754435
1627,"rt @nehaldaya: #oxygen #concentrator available 
5 litre #indore

🔺price: ₹70,000 (mrp ₹75,000)🔺

shree mangalam medical store 
34 jaora com…",sagargangwa9i,,0,1.2101369648789442
1628,"rt @sharmakhemchand: #kejriwal yesterday spent ₹80 lakh to get posters &amp; banners attacking pm @narendramodi put in delhi

in that much mone…",phanirajsk,"Mysore, India",1,-0.9769354056762807
1629,"rt @imrishabh007: #prayagraj #verified #allahabad
12 litres oxygen cans
contact: 09305377243
verified @ 01:15 pm on may 16
💯 pure oxygen 
#…",Covid19Help10,,0,0.013980942137418387
1631,"atleast now people should know the importance of trees.😏🌳🌲
#trees #shelter #oxygen https://t.co/p0osgmzgql",Vamshiitweets,"Hyderabad, India",0,3.044015530910674
1632,"rt @chnvolunteer: #verified &amp; #updated list of helplines offering #covid assistance.
#covidindia #covidhelp #covidaid #chennaivolunteers #c…",TheWingsOfIndia,🇮🇳,0,0.5495300989927423
1633,"#verified &amp; #updated list of helplines offering #covid assistance.
#covidindia #covidhelp #covidaid… https://t.co/ueqhjh58gj",CHNvolunteer,"Chennai, India.",0,1.3958167145429992
1635,"rt @tradeindia: empty #oxygencylinder - #prayagraj
contact- 7233881234
#verified on 15.05.2021 at 2:55 pm

#oxygen #oxygencrisis #covid19 #…",Covid19Help10,,1,-0.5541359396213397
1636,"rt @tradeindia: empty #oxygencylinder - #prayagraj
contact- 7233881234
#verified on 15.05.2021 at 2:55 pm

#oxygen #oxygencrisis #covid19 #…",_Bhaskar_Sharma,,1,-2.048935839056226
1639,"rt @incakash: honorable chief minister yogi adityanath only one question to you, 

when there is no lack of #oxygen, why are these ventilat…",2Suhana25,India,0,0.06819820343423257
1641,"rt @ndtv: #dilsesewa | ""sikhs opened up hospitals to everyone and served with generosity"", says naresh gujral, rajya sabha mp, on #oxygen l…",RavishNDTV__,,0,0.6215462589145095
1642,"rt @ndtv: #dilsesewa | ""sikhs opened up hospitals to everyone and served with generosity"", says naresh gujral, rajya sabha mp, on #oxygen l…",KashifRoshan18,"Bengaluru, India",0,-0.6296409029629294
1644,"rt @amanpanwar: #16thmay2014

modi ji assumed the role of sultan of india

people of #india thought they elected a pm or pradhan sevak (as…",APforIndia,"New Delhi, India",0,-0.5658113073710738
1645,"rt @radiochinarfm: he mentioned about the 250 bed hospital established at rangreth &amp; other initiatives like provision of icu beds, #oxygen…",LoveAul75943519,,0,-1.9404015358491393
1646,"rt @amanpanwar: #16thmay2014

modi ji assumed the role of sultan of india

people of #india thought they elected a pm or pradhan sevak (as…",GoodMemoriesInd,,0,-0.030438321150851003
1647,"rt @sharmakhemchand: #kejriwal yesterday spent ₹80 lakh to get posters &amp; banners attacking pm @narendramodi put in delhi

in that much mone…",jspandey_,"Lucknow, India",1,0.6183437946445758
1648,"rt @rhythms22: #navneetkalra exclusive
lawyers tell @republic moving for bail.
kalra wl be produced before cmm,saket court.

delhi court:pr…",Netaji_NathuRam,India,0,0.37151151305539654
1650,"rt @ndtv: #dilsesewa | ""sikhs opened up hospitals to everyone and served with generosity"", says naresh gujral, rajya sabha mp, on #oxygen l…",Secular_Seema,,0,1.235342332172981
1651,"rt @harendraks_ips: the #oxygen requirements of #delhi audited and saturated now, most of the #oxygentankers brought from hapa,rajkot by #o…",bhatiavbkb, India,0,1.2128963713944616
1655,"rt @ashtripathi13: #khanchacha owner #navneetkalra arrested in #oxygen concentrator black marketing case

read more at: https://t.co/0vp6u8…",ajithathrady,"New Delhi, India",1,-0.24684396148804566
1657,"rt @chnvolunteer: #verified &amp; #updated list of helplines offering #covid assistance.
#covidindia #covidhelp #covidaid #chennaivolunteers #c…",ChennaiCovidVol,"Chennai, India",0,-1.8090189241031542
1658,rt @rhishithakre: #oxygen is a drug....use judiciously....excellent ready reckoner by @venkatkallemneo        #oxygencylinders #meded #medt…,PedsICU_tweets,,0,-0.6800506268031261
1659,rt @rhishithakre: #oxygen is a drug....use judiciously....excellent ready reckoner by @venkatkallemneo        #oxygencylinders #meded #medt…,MedStudent_Bot,,0,-1.2142462924846267
1661,"rt @incakash: honorable chief minister yogi adityanath only one question to you, 

when there is no lack of #oxygen, why are these ventilat…",Ndlotus1,"Mumbai, India #AmchiMumbai",0,-1.3845519345910315
1662,rt @jobinindia: where is #startupindia? #rfid and #iot can help track all #oxygen cylinders. #modi #modisarkar2 @startupindia and @makeinin…,codervj,"Indore,Madhya Pradesh, India",0,0.4106199273671296
1663,rt @concorarea3: 3rd consignment for #hyderabad with 120 mt of #oxygen (lmo) in 6 cryogenic tank containers of 20 mt each from kalinganagar…,Arshad_Khan_100,New Delhi,0,1.285206324140714
1664,"need help - urgently - hyderabad

the patient has empty cylinder available with them at salarjung colony mehdipatna… https://t.co/gvlvyw9hff",Human4Justice,,0,2.540248991194236
1666,rt @rhishithakre: #oxygen is a drug....use judiciously....excellent ready reckoner by @venkatkallemneo        #oxygencylinders #meded #medt…,MedEdBot,,0,2.0201557625635957
1667,rt @aderneycarrillo: 👀🎬 the suspense genre is characterized by its powerful way of containing in a su... #review #movies #oxygen #netflix #…,tcpaikano,,0,-0.4592618822872802
1668,rt @jobinindia: where is #startupindia? #rfid and #iot can help track all #oxygen cylinders. #modi #modisarkar2 @startupindia and @makeinin…,Ideastycoon,"Surat, India",0,0.7777689924584109
1670,"oximeter
#oxygenconcentrator #oximeter
@charan_tweetz

@rahulscribe

@licypriyak

#covidemergency2021 #oxygen… https://t.co/ck0zwjuokn",fanrrong1,,0,0.5717032607906054
1672,"overcoming all hurdles, railways is continuing its journey of bringing relief by delivering liquid medical #oxygen… https://t.co/dfofjkhlck",Central_Railway,Mumbai,0,0.17531974869811753
1676,rt @rhishithakre: #oxygen is a drug....use judiciously....excellent ready reckoner by @venkatkallemneo        #oxygencylinders #meded #medt…,DrManglaSood,"Shimla, India",0,1.282509585293754
1680,"rt @concornwr: to provide uninterrupted #o2 to #covid-19 patients,@concor_india is moving #oxygen trains across india. #oxygenexpress train…",MkM07288570,"गुजरात, भारत",0,0.672919736134711
1681,"rt @radiochinarfm: he mentioned about the 250 bed hospital established at rangreth &amp; other initiatives like provision of icu beds, #oxygen…",Sandeep21656918,,0,0.15359959800939244
1682,"rt @covidplasmain: #vijayawada #oxygen

#verified @ 16-may 10:44 pm ✅

oxygen cylinders available
contact : 9676995777

#covid19indiahelp h…",KiranKopparthi,Bhimavaram,0,0.28280490101969213
1684,"rt @incakash: honorable chief minister yogi adityanath only one question to you, 

when there is no lack of #oxygen, why are these ventilat…",INCRohit1,,0,-0.6064796169604334
1687,"rt @ndtv: #dilsesewa | ""sikhs opened up hospitals to everyone and served with generosity"", says naresh gujral, rajya sabha mp, on #oxygen l…",__Jagirdarz_,,0,0.3653859541295778
1688,"rt @rhythms22: #navneetkalra exclusive
lawyers tell @republic moving for bail.
kalra wl be produced before cmm,saket court.

delhi court:pr…",Ravendr54504648,Milkyway,0,0.5195165613780965
1689,"rt @bikuengr: #covidemergencyindia 
#covidemergency 

#vishakapatnam #vizag

#plasma , #ambulance and #oxygen services are being provided w…",plasmabot2,,0,0.8445139025075941
1690,"rt @livelawindia: #breaking

oxygen concentrators hoarding case: #delhipolice today arrested businessman #navneetkalra, accused in connecti…",Ravendr54504648,Milkyway,1,0.0551052523479725
1691,"rt @incakash: honorable chief minister yogi adityanath only one question to you, 

when there is no lack of #oxygen, why are these ventilat…",INCLalitpur,,0,-0.2312024263282728
1693,"rt @incakash: honorable chief minister yogi adityanath only one question to you, 

when there is no lack of #oxygen, why are these ventilat…",UPwithDidi,,0,1.8839170326881833
1694,"rt @yashna_chawla: from tomorrow 100 beds with #oxygen support covid health center at meenakshi college of engineering, kk nagar west, viru…",rashif2010,,0,1.4995994344915098
1695,"rt @incakash: honorable chief minister yogi adityanath only one question to you, 

when there is no lack of #oxygen, why are these ventilat…",RavinderKapur2, India,0,0.42972788262483747
1697,"rt @harinani_: oxygen cylinder for rent (bza/gun)

advance : 10k
rent per day :700
re filling : 300/cylinder.
masks pipe : 250
transport: 5…",Always___Ram,,0,-0.6579797944952951
1698,where is #startupindia? #rfid and #iot can help track all #oxygen cylinders. #modi #modisarkar2 @startupindia and… https://t.co/mu1i9cdmxn,jobinindia,"Toronto, Ontario",0,-0.09036730848515785
1699,"rt @jsplcorporate: 3 tankers carrying 49mt of 𝐋𝐢𝐪𝐮𝐢𝐝 𝐌𝐞𝐝𝐢𝐜𝐚𝐥 𝐎𝐱𝐲𝐠𝐞𝐧 dispatched to vijayawada, andhra pradesh from our #oxygen plant at jspl…",jani_niwas,"Jodhpur, India",0,-0.47740507921563025
1700,"rt @incakash: honorable chief minister yogi adityanath only one question to you, 

when there is no lack of #oxygen, why are these ventilat…",OmNathMishra19,"Uttar Pradesh, India",0,-0.12268359687930847
1701,rt @utpalborpujari: #guwahati #oxygen #oxygenconcentrator ् #oxygenlangar by @khalsa_centre north east in association with @khalsaaid_india,xhobdo,"Guwahati, Assam, India",0,-1.4543721404969954
1702,"rt @rhythms22: #navneetkalra exclusive
lawyers tell @republic moving for bail.
kalra wl be produced before cmm,saket court.

delhi court:pr…",ingle_i,malegaon,0,0.1810570178202022
1703,"#covidemergencyindia 
#covidemergency 

#vishakapatnam #vizag

#plasma , #ambulance and #oxygen services are being… https://t.co/s8njwwlht4",Bikuengr,Kolkata,0,-0.3977331128228734
1704,"rt @harinani_: oxygen cylinder for rent (bza/gun)

advance : 10k
rent per day :700
re filling : 300/cylinder.
masks pipe : 250
transport: 5…",Rc_forever_23,Lives in Adoni,0,0.5900727455964493
1705,"rt @harinani_: oxygen cylinder for rent (bza/gun)

advance : 10k
rent per day :700
re filling : 300/cylinder.
masks pipe : 250
transport: 5…",IamKingVinay,,0,-0.9138269457296406
1706,"honorable chief minister yogi adityanath only one question to you, 

when there is no lack of #oxygen, why are thes… https://t.co/663wdgeobv",INCAkash,"Jhansi, India",0,1.814701847210717
1707,"#oxygen is first line of treatment in #hypoxic cases ||

health tips by dr masod rashid
#criticalcare specialist 
j… https://t.co/d4lq83gejt",RisingKashmir,Srinagar,0,-2.572063015431378
1708,"rt @zoiizoha: *verified lead*
delhi
oxygen cylinder available
8l for 11 k  (empty) bought for personal use no longer needed. 
pickup form o…",Covid19Help10,,1,-0.10372980338152081
1710,#oxygen is a drug....use judiciously....excellent ready reckoner by @venkatkallemneo        #oxygencylinders #meded… https://t.co/vvrkpqgkrs,RhishiThakre,"Aurangabad, MS, India",0,-0.9281281888576517
1713,"rt @covidplasmain: #vijayawada #oxygen

#verified @ 16-may 10:44 pm ✅

oxygen cylinders available
contact : 9676995777

#covid19indiahelp h…",riya2793919,india,0,-0.004695047759978013
1714,"rt @sonalika_kumar: #navneetkalra, accused of hoarding and black marketing #oxygen concentrators in #delhi in #khanmarket restaurant, has b…",LeoShreesh,,1,0.14977454453180505
